title,author,avg_rating,genre,price,currency,cover_url,link,published_year_goodreads_x,ratings_count,published_year_goodreads_y,cluster_k3,cluster_k4,published_year_goodreads
The Shipping News,Annie Proulx,3.83,Fiction,13.84,EUR,http://books.google.com/books/content?id=jHp8VHqgCmQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7354.The_Shipping_News,1993.0,103151.0,1993.0,0,0,1993.0
"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,4.11,Juvenile Fiction,3.99,EUR,http://books.google.com/books/content?id=-Gvz4gjjgQ8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner,,,,1,1,
"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,4.26,Fiction,8.5,EUR,http://books.google.com/books/content?id=1d3XWXXxnEsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs,,,,1,3,
The Silent Patient,Alex Michaelides,4.11,Fiction,0.99,EUR,http://books.google.com/books/content?id=a6NnDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40097951-the-silent-patient,,,,1,1,
The Silmarillion,J.R.R. Tolkien,4.03,Fiction,6.99,EUR,http://books.google.com/books/content?id=05Cj67qkoaoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7332.The_Silmarillion,,,,0,1,
"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=Mx-ln_GJaGgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/65641.The_Silver_Chair,,,,1,1,
The Sirens of Titan,Kurt Vonnegut Jr.,4.16,Fiction,12.84,EUR,http://books.google.com/books/content?id=YuLuAn3itnAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4982.The_Sirens_of_Titan,1959.0,72493.0,1959.0,1,1,1959.0
"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,3.75,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=QmhTO4zrxooC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants,2001.0,525706.0,2001.0,0,0,2001.0
"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.4,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=M-vOwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,2011.0,299980.0,2011.0,1,3,2011.0
The Song of Achilles,Madeline Miller,4.31,Fiction,8.99,NAN,http://books.google.com/books/content?id=szMU9omwV0wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13623848-the-song-of-achilles,2011.0,45373.0,2011.0,1,3,2011.0
The Sorrows of Young Werther,Johann Wolfgang von Goethe,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=8cJODwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16640.The_Sorrows_of_Young_Werther,,,,1,1,
The Sound and the Fury,William Faulkner,3.86,Fiction,8.99,NAN,http://books.google.com/books/content?id=iHx_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10975.The_Sound_and_the_Fury,1929.0,124665.0,1929.0,0,0,1929.0
"The Sparrow (The Sparrow, #1)",Mary Doria Russell,4.17,Fiction,8.99,EUR,http://books.google.com/books/content?id=nvxKIlcLRXEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/334176.The_Sparrow,1996.0,40781.0,1996.0,1,1,1996.0
The Stand,Stephen        King,4.35,Fiction,13.99,EUR,http://books.google.com/books/content?id=M0DgBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/149267.The_Stand,,,,1,3,
The Story of Edgar Sawtelle,David Wroblewski,3.6,Fiction,11.99,EUR,http://books.google.com/books/content?id=CAxtwAyUlYQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle,2008.0,70382.0,2008.0,0,0,2008.0
The Story of Ferdinand,Munro Leaf,4.11,Juvenile Fiction,7.6,EUR,http://books.google.com/books/content?id=YMYpDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/773951.The_Story_of_Ferdinand,,,,1,1,
The Story of My Life,Helen Keller,4.07,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=DZXCEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/821611.The_Story_of_My_Life,1902.0,107313.0,1902.0,1,1,1902.0
The Stranger,Albert Camus,4.03,Fiction,12.14,EUR,http://books.google.com/books/content?id=7qylv1KYf0kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49552.The_Stranger,,,,1,1,
"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,4.15,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/41637836-the-subtle-knife,1997.0,242503.0,1997.0,1,1,1997.0
"The Summer I Turned Pretty (Summer, #1)",Jenny Han,3.96,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=lVZxmtJUGLgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5821978-the-summer-i-turned-pretty,2009.0,104730.0,2009.0,0,1,2009.0
The Summoning (Darkest Powers #1),Kelley Armstrong,4.11,Young Adult Fiction,16.76,EUR,http://books.google.com/books/content?id=TAajAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2800905-the-summoning,,,,1,1,
The Sun Also Rises,Ernest Hemingway,3.79,Fiction,8.99,NAN,http://books.google.com/books/content?id=zmJWEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,1926.0,284988.0,1926.0,0,0,1926.0
The Swan Lake Murders (Mary Wandwalker #4),Susan  Rowland,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=t1Zs0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/232101884-the-swan-lake-murders,,,,1,1,
"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,3.93,Fiction,8.99,NAN,http://books.google.com/books/content?id=PAS-6ssTwD8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,1955.0,16536.0,1955.0,0,0,1955.0
"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,4.11,"Children'S Stories, English",8.99,NAN,http://books.google.com/books/content?id=mopINwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard,,,,1,1,
"The Talisman (The Talisman, #1)",Stephen        King,4.11,Fiction,6.99,EUR,http://books.google.com/books/content?id=6kTyY_AvjrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59219.The_Talisman,,,,1,1,
The Taming of the Shrew,William Shakespeare,3.81,Drama,8.99,NAN,http://books.google.com/books/content?id=0VBkAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/47021.The_Taming_of_the_Shrew,1593.0,126318.0,1593.0,0,0,1593.0
The Tell-Tale Heart and Other Writings,Edgar Allan Poe,4.19,Fiction,8.99,NAN,http://books.google.com/books/content?id=bEmMCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings,1843.0,195689.0,1843.0,1,1,1843.0
The Tempest,William Shakespeare,3.8,Drama,0.9,EUR,http://books.google.com/books/content?id=gMMFCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12985.The_Tempest,1623.0,125178.0,1623.0,0,0,1623.0
The Tesseract,Alex Garland,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=zM0O7OHxRpcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/243257.The_Tesseract,,,,1,1,
The Things They Carried,Tim O'Brien,4.14,Fiction,8.99,NAN,http://books.google.com/books/content?id=4hFhCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/133518.The_Things_They_Carried,1990.0,168678.0,1990.0,1,1,1990.0
The Thirteenth Tale,Diane Setterfield,3.98,Fiction,8.99,NAN,http://books.google.com/books/content?id=9s9cfPrg4z0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,2006.0,213200.0,2006.0,0,1,2006.0
The Thorn Birds,Colleen McCullough,4.25,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/3412.The_Thorn_Birds,1977.0,255651.0,1977.0,1,3,1977.0
The Three Musketeers,Alexandre Dumas,4.1,Unknown,8.99,NAN,http://books.google.com/books/content?id=KW0YAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7190.The_Three_Musketeers,1844.0,195274.0,1844.0,1,1,1844.0
The Three Witches and the Master,Max Nowaz,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/156150514-the-three-witches-and-the-master,,,,1,1,
The Time Machine,H.G. Wells,3.89,Education,8.99,NAN,http://books.google.com/books/content?id=aPOKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2493.The_Time_Machine,,,,0,0,
The Time Traveler's Wife,Audrey Niffenegger,4.0,Fiction,8.99,NAN,http://books.google.com/books/content?id=n2RhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife,2003.0,746287.0,2003.0,0,1,2003.0
"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.37,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=OcyOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/561456.The_Titan_s_Curse,,,,1,3,
The Trial,Franz Kafka,3.94,Fiction,7.07,EUR,http://books.google.com/books/content?id=ac58euQ72lIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17690.The_Trial,,,,0,0,
The Trigger: Hunting the Assassin Who Brought the World to War,Tim Butcher,4.11,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=-szbAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18300212-the-trigger,,,,1,1,
The Truth About Forever,Sarah Dessen,4.13,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=XKLOoEh-XvQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51737.The_Truth_About_Forever,2004.0,179415.0,2004.0,1,1,2004.0
The Twilight Collection,Stephenie Meyer,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=mKfDFa8r3pYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/690926.The_Twilight_Collection,,,,1,1,
"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.42,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=12e8PJ2T7sQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/222910.The_Two_Towers,1954.0,480446.0,1954.0,1,3,1954.0
"The Ultimate Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,4.38,Fiction,8.99,NAN,http://books.google.com/books/content?id=Fu2VnsEW8S0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,,,,1,3,
The Unbearable Lightness of Being,Milan Kundera,4.11,Fiction,10.99,EUR,http://books.google.com/books/content?id=Ufv_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being,,,,1,1,
"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,4.09,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=ICLghxJ7k4wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11408650-the-unbecoming-of-mara-dyer,2011.0,83847.0,2011.0,1,1,2011.0
"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,4.05,Fiction,11.13,EUR,http://books.google.com/books/content?id=4Ley0jjlZ-4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43814.The_Vampire_Lestat,1985.0,141299.0,1985.0,1,1,1985.0
The Velveteen Rabbit,Margery Williams Bianco,4.31,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=tyz8AM7Dj8EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit,,,,1,3,
The Very Hungry Caterpillar,Eric Carle,4.34,Juvenile Fiction,5.04,EUR,http://books.google.com/books/content?id=XP1EDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar,,,,1,3,
The Very Secret Society of Irregular Witches,Sangu Mandanna,4.11,Fiction,7.49,EUR,http://books.google.com/books/content?id=eu5sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60018635-the-very-secret-society-of-irregular-witches,,,,1,1,
The Virgin Suicides,Jeffrey Eugenides,3.78,Fiction,11.47,EUR,http://books.google.com/books/content?id=Pf1xhp6u-w0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10956.The_Virgin_Suicides,1993.0,159249.0,1993.0,0,0,1993.0
"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=u5N_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140225.The_Voyage_of_the_Dawn_Treader,,,,1,1,
The War of the Worlds,H.G. Wells,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds,,,,1,1,
The Warm Hands of Ghosts,Katherine Arden,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=87G-EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/154462576-the-warm-hands-of-ghosts,,,,1,1,
The Wasp Factory,Iain Banks,3.75,Fiction,8.99,NAN,http://books.google.com/books/content?id=t69zKBBe9OsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/567678.The_Wasp_Factory,1984.0,46179.0,1984.0,0,0,1984.0
The Waste Land,T.S. Eliot,4.11,Poetry,8.99,NAN,http://books.google.com/books/content?id=-OEsEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34080.The_Waste_Land,,,,1,1,
The Waves,Virginia Woolf,4.14,Fiction,8.99,NAN,http://books.google.com/books/content?id=G708Q0sSPjwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/46114.The_Waves,1931.0,15965.0,1931.0,1,1,1931.0
"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4.66,Fiction,9.27,EUR,http://books.google.com/books/content?id=OHclhBVv-X4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7235533-the-way-of-kings,2010.0,144822.0,2010.0,1,3,2010.0
"The Wedding (The Notebook, #2)",Nicholas Sparks,3.98,Fiction,2.99,EUR,http://books.google.com/books/content?id=M9tARpafXOIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3466.The_Wedding,2003.0,118045.0,2003.0,0,1,2003.0
"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.35,Fiction,9.27,EUR,http://books.google.com/books/content?id=Y-41Q9zk32kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension,2007.0,150736.0,2007.0,1,3,2007.0
The Westing Game,Ellen Raskin,4.03,Juvenile Fiction,8.44,EUR,http://books.google.com/books/content?id=CEy5DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/902.The_Westing_Game,1978.0,117108.0,1978.0,1,1,1978.0
The White Tiger,Aravind Adiga,3.71,Unknown,8.99,NAN,http://books.google.com/books/content?id=QNzfMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/1768603.The_White_Tiger,2008.0,114531.0,2008.0,0,0,2008.0
"The Wicked King (The Folk of the Air, #2)",Holly Black,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/26032887-the-wicked-king,,,,1,1,
The Wind in the Willows,Kenneth Grahame,4.02,Fiction,6.11,EUR,http://books.google.com/books/content?id=3iiQDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,,,,0,1,
The Wind-Up Bird Chronicle,Haruki Murakami,4.14,Fiction,8.99,EUR,http://books.google.com/books/content?id=-0tzfDCatVEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,,,,1,1,
"The Winds of War (The Henry Family, #1)",Herman Wouk,4.36,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=dn33zJ6R7hcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/21484.The_Winds_of_War,1971.0,41940.0,1971.0,1,3,1971.0
The Winter of Frankie Machine,Don Winslow,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=xiHLFuEONPUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/164760.The_Winter_of_Frankie_Machine,,,,1,1,
"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.55,Fiction,8.25,EUR,http://books.google.com/books/content?id=6FmJEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear,2011.0,245686.0,2011.0,1,3,2011.0
The Witch of Blackbird Pond,Elizabeth George Speare,3.97,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=6WGTMG3bF88C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond,1958.0,105770.0,1958.0,0,1,1958.0
The Witches,Roald Dahl,4.18,Juvenile Fiction,7.99,EUR,http://books.google.com/books/content?id=GD--o2F8IcoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6327.The_Witches,,,,1,1,
"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,4.1,Fiction,6.91,EUR,http://books.google.com/books/content?id=hFT7yV3zAeUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11901.The_Witching_Hour,1990.0,79824.0,1990.0,1,1,1990.0
"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,3.72,Fiction,9.99,EUR,http://books.google.com/books/content?id=-0AzDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10,,,,0,0,
The Woman in White,Wilkie Collins,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=BW1aAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5890.The_Woman_in_White,,,,1,1,
The Woman in the Window,A.J. Finn,3.94,Fiction,6.29,EUR,http://books.google.com/books/content?id=ttItDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window,,,,0,0,
"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,4.0,Art,8.99,NAN,http://books.google.com/books/content?id=jtp216JpYZgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz,,,,0,1,
The World According to Garp,John Irving,4.07,Fiction,8.99,NAN,http://books.google.com/books/content?id=icBO1tb76DsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7069.The_World_According_to_Garp,1978.0,167106.0,1978.0,1,1,1978.0
The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,4.02,Fiction,0.92,EUR,http://books.google.com/books/content?id=3Y28AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories,1892.0,64690.0,1892.0,0,1,1892.0
The Zombie Room,R.D. Ronald,3.92,Fiction,8.99,NAN,,https://www.goodreads.com/book/show/29908754-the-zombie-room,2012.0,14302.0,2012.0,0,0,2012.0
Their Eyes Were Watching God,Zora Neale Hurston,3.99,Fiction,8.99,NAN,http://books.google.com/books/content?id=GH1_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God,1937.0,181106.0,1937.0,0,1,1937.0
Then She Was Gone,Lisa Jewell,4.04,Fiction,8.99,NAN,http://books.google.com/books/content?id=At0vDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35297426-then-she-was-gone,,,,1,1,
"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",Nancy E. Turner,4.35,Fiction,3.99,EUR,http://books.google.com/books/content?id=EX8dAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/348225.These_Is_My_Words,1998.0,44669.0,1998.0,1,3,1998.0
"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,4.11,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=f_wC0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/33385229-they-both-die-at-the-end,,,,1,1,
"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.74,Fiction,8.99,NAN,http://books.google.com/books/content?id=mKhZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/37781.Things_Fall_Apart,1958.0,199346.0,1958.0,0,0,1958.0
"Think Twice (Myron Bolitar, #12)",Harlan Coben,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=MgXREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/198494009-think-twice,,,,1,1,
Thirteen Reasons Why,Jay Asher,3.84,Young Adult Fiction,10.11,EUR,http://books.google.com/books/content?id=3tFQDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29844228-thirteen-reasons-why,2007.0,463783.0,2007.0,0,0,2007.0
This Is How You Lose the Time War,Amal El-Mohtar,4.11,Fiction,5.49,EUR,http://books.google.com/books/content?id=MLiXDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43352954-this-is-how-you-lose-the-time-war,,,,1,1,
This Lullaby,Sarah Dessen,4.03,Juvenile Fiction,3.99,EUR,http://books.google.com/books/content?id=u5za98DheW8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22205.This_Lullaby,2002.0,151829.0,2002.0,0,1,2002.0
Those Empty Eyes,Charlie Donlea,4.11,Fiction,4.49,EUR,http://books.google.com/books/content?id=z_6pEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62984900-those-empty-eyes,,,,1,1,
"Thoughtless (Thoughtless, #1)",S.C. Stephens,4.12,Fiction,8.99,EUR,http://books.google.com/books/content?id=60joBAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13517535-thoughtless,2009.0,90483.0,2009.0,1,1,2009.0
Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,4.11,Biography & Autobiography,9.49,EUR,http://books.google.com/books/content?id=qMxjqhMOLJsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49436.Three_Cups_of_Tea,,,,1,1,
"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,4.18,Fiction,10.04,EUR,http://books.google.com/books/content?id=I8ydHVJiobIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7896527-throne-of-glass,2012.0,274987.0,2012.0,1,1,2012.0
Thus Spoke Zarathustra,Friedrich Nietzsche,4.11,Philosophy,9.49,EUR,http://books.google.com/books/content?id=a9VxKgui0mEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51893.Thus_Spoke_Zarathustra,,,,1,1,
"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck,4.07,Juvenile Fiction,3.99,EUR,http://books.google.com/books/content?id=nL8rgvK_LpAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9284655-tiger-s-curse,2011.0,46077.0,2011.0,1,1,2011.0
"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=Uh9zDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15749186-to-all-the-boys-i-ve-loved-before,2014.0,136938.0,2014.0,1,1,2014.0
To Kill a Mockingbird,Harper Lee,4.26,Alabama,8.99,NAN,http://books.google.com/books/content?id=3t5dtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,1960.0,3198671.0,1960.0,1,3,1960.0
